;x_1;x_2;y;theta_1;theta_2;theta_0
1140;1.89;3.02;1.0;3.656999999999999;0.8539999999999986;-1.0
1141;1.31;3.54;1.0;3.656999999999999;0.8539999999999986;-1.0
1142;2.29;2.61;1.0;3.656999999999999;0.8539999999999986;-1.0
1143;0.955;3.21;1.0;3.656999999999999;0.8539999999999986;-1.0
1144;2.69;3.3;1.0;3.656999999999999;0.8539999999999986;-1.0
1145;1.37;1.52;1.0;3.656999999999999;0.8539999999999986;-1.0
1146;4.3;0.94;1.0;3.656999999999999;0.8539999999999986;-1.0
1147;1.86;3.14;1.0;3.656999999999999;0.8539999999999986;-1.0
1148;2.1;2.58;1.0;3.656999999999999;0.8539999999999986;-1.0
1149;1.6;2.37;1.0;3.656999999999999;0.8539999999999986;-1.0
1150;0.693;3.66;1.0;3.656999999999999;0.8539999999999986;-1.0
1151;1.88;1.32;1.0;3.656999999999999;0.8539999999999986;-1.0
1152;2.67;1.54;1.0;3.656999999999999;0.8539999999999986;-1.0
1153;0.666;0.653;1.0;3.656999999999999;0.8539999999999986;-1.0
1154;2.69;1.84;1.0;3.656999999999999;0.8539999999999986;-1.0
1155;1.87;3.08;1.0;3.656999999999999;0.8539999999999986;-1.0
1156;0.873;1.27;1.0;3.656999999999999;0.8539999999999986;-1.0
1157;1.62;2.09;1.0;3.656999999999999;0.8539999999999986;-1.0
1158;1.96;1.71;1.0;3.656999999999999;0.8539999999999986;-1.0
1159;1.94;1.89;1.0;3.656999999999999;0.8539999999999986;-1.0
1160;1.28;1.19;1.0;3.656999999999999;0.8539999999999986;-1.0
1161;2.27;1.11;1.0;3.656999999999999;0.8539999999999986;-1.0
1162;0.843;1.69;1.0;3.656999999999999;0.8539999999999986;-1.0
1163;1.84;4.26;1.0;3.656999999999999;0.8539999999999986;-1.0
1164;1.3;2.94;1.0;3.656999999999999;0.8539999999999986;-1.0
1165;2.75;0.811;1.0;3.656999999999999;0.8539999999999986;-1.0
1166;2.77;0.816;1.0;3.656999999999999;0.8539999999999986;-1.0
1167;-0.659;2.61;1.0;2.9979999999999993;3.4639999999999986;0.0
1168;0.244;2.45;1.0;2.9979999999999993;3.4639999999999986;0.0
1169;1.32;3.66;1.0;2.9979999999999993;3.4639999999999986;0.0
1170;3.07;1.55;1.0;2.9979999999999993;3.4639999999999986;0.0
1171;1.31;0.786;1.0;2.9979999999999993;3.4639999999999986;0.0
1172;1.56;1.72;1.0;2.9979999999999993;3.4639999999999986;0.0
1173;1.64;2.16;1.0;2.9979999999999993;3.4639999999999986;0.0
1174;2.58;2.35;1.0;2.9979999999999993;3.4639999999999986;0.0
1175;1.24;0.562;1.0;2.9979999999999993;3.4639999999999986;0.0
1176;3.36;1.31;1.0;2.9979999999999993;3.4639999999999986;0.0
1177;1.35;1.48;1.0;2.9979999999999993;3.4639999999999986;0.0
1178;0.157;1.52;1.0;2.9979999999999993;3.4639999999999986;0.0
1179;1.52;2.62;1.0;2.9979999999999993;3.4639999999999986;0.0
1180;2.7;2.0;1.0;2.9979999999999993;3.4639999999999986;0.0
1181;2.93;2.34;1.0;2.9979999999999993;3.4639999999999986;0.0
1182;1.98;2.16;1.0;2.9979999999999993;3.4639999999999986;0.0
1183;1.81;1.61;1.0;2.9979999999999993;3.4639999999999986;0.0
1184;1.73;0.872;1.0;2.9979999999999993;3.4639999999999986;0.0
1185;2.28;1.01;1.0;2.9979999999999993;3.4639999999999986;0.0
1186;2.84;1.75;1.0;2.9979999999999993;3.4639999999999986;0.0
1187;2.05;2.49;1.0;2.9979999999999993;3.4639999999999986;0.0
1188;2.64;0.429;1.0;2.9979999999999993;3.4639999999999986;0.0
1189;1.79;2.88;1.0;2.9979999999999993;3.4639999999999986;0.0
1190;0.302;2.39;1.0;2.9979999999999993;3.4639999999999986;0.0
1191;-0.256;0.977;1.0;2.9979999999999993;3.4639999999999986;0.0
1192;2.04;0.343;1.0;2.9979999999999993;3.4639999999999986;0.0
1193;1.01;0.528;1.0;2.9979999999999993;3.4639999999999986;0.0
1194;3.65;2.16;1.0;2.9979999999999993;3.4639999999999986;0.0
1195;2.57;1.78;1.0;2.9979999999999993;3.4639999999999986;0.0
1196;1.65;0.384;1.0;2.9979999999999993;3.4639999999999986;0.0
1197;1.71;1.24;1.0;2.9979999999999993;3.4639999999999986;0.0
1198;2.86;3.14;1.0;2.9979999999999993;3.4639999999999986;0.0
1199;3.47;2.85;1.0;2.9979999999999993;3.4639999999999986;0.0
1200;1.76;0.4;-1.0;1.2379999999999993;3.0639999999999987;-1.0
1201;0.979;2.24;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1202;1.87;-0.977;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1203;0.95;-0.151;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1204;-0.103;0.411;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1205;0.144;1.45;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1206;0.761;0.122;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1207;0.444;0.334;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1208;1.49;-0.205;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1209;0.313;-0.854;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1210;-2.55;0.654;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1211;0.864;-0.742;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1212;2.27;-1.45;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1213;0.0458;-0.187;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1214;1.53;1.47;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1215;0.155;0.378;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1216;-0.8878;-1.9808;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1217;-0.348;0.156;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1218;1.23;1.2;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1219;-0.3873;-0.3023;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1220;-1.0486;-1.42;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1221;-1.71;1.95;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1222;-0.5097;-0.4381;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1223;-1.25;0.777;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1224;-1.6139;-0.2127;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1225;-0.895;0.387;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1226;-0.5108;-1.1806;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1227;-0.0282;0.428;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1228;0.0665;0.302;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1229;-0.6343;-0.3627;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1230;-0.6725;-0.3596;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1231;-0.8131;-1.7263;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1232;0.177;-0.402;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1233;-1.63;0.463;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1234;-0.907;0.0519;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1235;0.729;0.129;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1236;1.14;-1.23;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1237;0.402;-0.685;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1238;-0.8708;-0.5788;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1239;-0.312;0.0562;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1240;-1.17;0.901;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1241;0.466;-1.54;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1242;1.49;1.9;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1243;1.18;-0.18;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1244;-1.07;1.05;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1245;-0.403;1.22;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1246;0.208;0.977;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1247;0.356;0.707;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1248;0.0105;1.79;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1249;0.127;0.402;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1250;1.88;-1.35;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1251;-1.27;0.969;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1252;-1.17;1.94;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1253;-0.4136;-0.7475;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1254;1.92;1.48;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1255;1.87;0.906;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1256;-0.861;1.91;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1257;-0.268;0.802;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1258;0.947;-0.155;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1259;0.614;0.922;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1260;0.376;-1.1;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1261;0.298;1.33;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1262;-0.6946;-0.1496;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1263;-0.435;1.85;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1264;0.672;0.407;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1265;-0.77;0.539;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1266;-0.674;0.0318;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1267;-0.636;0.676;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1268;0.577;-0.208;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1269;0.396;-1.09;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1270;-1.49;0.439;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1271;0.167;0.635;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1272;2.38;0.944;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1273;-0.913;1.12;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1274;-1.3159;-0.4616;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1275;-0.0682;1.71;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1276;-0.7448;-0.8264;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1277;-0.0985;-0.6635;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1278;1.13;-1.08;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1279;-1.1475;-0.4378;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1280;-0.498;1.93;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1281;0.949;0.0876;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1282;-1.23;0.844;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1283;-1.0002;-1.5448;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1284;1.19;0.317;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1285;0.921;0.319;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1286;0.857;-0.651;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1287;-1.03;0.682;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1288;-0.8034;-0.6895;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1289;-0.456;0.0175;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1290;-0.354;-1.375;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1291;-0.6436;-2.2234;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1292;0.625;-1.6;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1293;-1.1;0.0522;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1294;-0.74;1.54;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1295;-1.29;0.267;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1296;-0.0393;-1.1681;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1297;0.523;-0.172;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1298;0.772;0.824;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1299;2.16;1.34;-1.0;0.25899999999999934;0.8239999999999985;-2.0
1300;1.63;1.76;1.0;1.8889999999999993;2.5839999999999987;-1.0
1301;3.1;2.66;1.0;1.8889999999999993;2.5839999999999987;-1.0
1302;2.64;0.383;1.0;1.8889999999999993;2.5839999999999987;-1.0
1303;1.98;1.26;1.0;1.8889999999999993;2.5839999999999987;-1.0
1304;2.28;1.9;1.0;1.8889999999999993;2.5839999999999987;-1.0
1305;2.91;2.32;1.0;1.8889999999999993;2.5839999999999987;-1.0
1306;2.79;1.53;1.0;1.8889999999999993;2.5839999999999987;-1.0
1307;1.06;1.59;1.0;1.8889999999999993;2.5839999999999987;-1.0
1308;1.98;2.38;1.0;1.8889999999999993;2.5839999999999987;-1.0
1309;4.26;1.96;1.0;1.8889999999999993;2.5839999999999987;-1.0
1310;1.04;1.65;1.0;1.8889999999999993;2.5839999999999987;-1.0
1311;1.54;2.48;1.0;1.8889999999999993;2.5839999999999987;-1.0
1312;0.459;2.06;1.0;1.8889999999999993;2.5839999999999987;-1.0
1313;2.16;2.23;1.0;1.8889999999999993;2.5839999999999987;-1.0
1314;1.4;1.76;1.0;1.8889999999999993;2.5839999999999987;-1.0
1315;0.576;1.51;1.0;1.8889999999999993;2.5839999999999987;-1.0
1316;1.46;2.42;1.0;1.8889999999999993;2.5839999999999987;-1.0
1317;0.844;2.78;1.0;1.8889999999999993;2.5839999999999987;-1.0
1318;3.49;-0.07;1.0;1.8889999999999993;2.5839999999999987;-1.0
1319;2.43;2.68;1.0;1.8889999999999993;2.5839999999999987;-1.0
1320;1.36;1.6;1.0;1.8889999999999993;2.5839999999999987;-1.0
1321;1.87;1.7;1.0;1.8889999999999993;2.5839999999999987;-1.0
1322;1.69;0.324;1.0;1.8889999999999993;2.5839999999999987;-1.0
1323;3.15;3.08;1.0;1.8889999999999993;2.5839999999999987;-1.0
1324;1.19;0.534;1.0;1.8889999999999993;2.5839999999999987;-1.0
1325;2.52;1.42;1.0;1.8889999999999993;2.5839999999999987;-1.0
1326;2.14;1.68;1.0;1.8889999999999993;2.5839999999999987;-1.0
1327;2.69;2.69;1.0;1.8889999999999993;2.5839999999999987;-1.0
1328;1.27;0.617;1.0;1.8889999999999993;2.5839999999999987;-1.0
1329;0.417;2.61;1.0;1.8889999999999993;2.5839999999999987;-1.0
1330;0.811;1.49;1.0;1.8889999999999993;2.5839999999999987;-1.0
1331;1.4;1.95;1.0;1.8889999999999993;2.5839999999999987;-1.0
1332;0.0637;2.19;1.0;1.8889999999999993;2.5839999999999987;-1.0
1333;2.52;2.09;1.0;1.8889999999999993;2.5839999999999987;-1.0
1334;1.69;2.1;1.0;1.8889999999999993;2.5839999999999987;-1.0
1335;2.4;-0.773;1.0;1.8889999999999993;2.5839999999999987;-1.0
1336;3.96;2.39;1.0;1.8889999999999993;2.5839999999999987;-1.0
1337;1.35;1.61;1.0;1.8889999999999993;2.5839999999999987;-1.0
1338;2.49;1.88;1.0;1.8889999999999993;2.5839999999999987;-1.0
1339;-0.0307;4.06;1.0;1.8889999999999993;2.5839999999999987;-1.0
1340;1.89;3.02;1.0;1.8889999999999993;2.5839999999999987;-1.0
1341;1.31;3.54;1.0;1.8889999999999993;2.5839999999999987;-1.0
1342;2.29;2.61;1.0;1.8889999999999993;2.5839999999999987;-1.0
1343;0.955;3.21;1.0;1.8889999999999993;2.5839999999999987;-1.0
1344;2.69;3.3;1.0;1.8889999999999993;2.5839999999999987;-1.0
1345;1.37;1.52;1.0;1.8889999999999993;2.5839999999999987;-1.0
1346;4.3;0.94;1.0;1.8889999999999993;2.5839999999999987;-1.0
1347;1.86;3.14;1.0;1.8889999999999993;2.5839999999999987;-1.0
1348;2.1;2.58;1.0;1.8889999999999993;2.5839999999999987;-1.0
1349;1.6;2.37;1.0;1.8889999999999993;2.5839999999999987;-1.0
1350;0.693;3.66;1.0;1.8889999999999993;2.5839999999999987;-1.0
1351;1.88;1.32;1.0;1.8889999999999993;2.5839999999999987;-1.0
1352;2.67;1.54;1.0;1.8889999999999993;2.5839999999999987;-1.0
1353;0.666;0.653;1.0;1.8889999999999993;2.5839999999999987;-1.0
1354;2.69;1.84;1.0;1.8889999999999993;2.5839999999999987;-1.0
1355;1.87;3.08;1.0;1.8889999999999993;2.5839999999999987;-1.0
1356;0.873;1.27;1.0;1.8889999999999993;2.5839999999999987;-1.0
1357;1.62;2.09;1.0;1.8889999999999993;2.5839999999999987;-1.0
1358;1.96;1.71;1.0;1.8889999999999993;2.5839999999999987;-1.0
1359;1.94;1.89;1.0;1.8889999999999993;2.5839999999999987;-1.0
1360;1.28;1.19;1.0;1.8889999999999993;2.5839999999999987;-1.0
1361;2.27;1.11;1.0;1.8889999999999993;2.5839999999999987;-1.0
1362;0.843;1.69;1.0;1.8889999999999993;2.5839999999999987;-1.0
1363;1.84;4.26;1.0;1.8889999999999993;2.5839999999999987;-1.0
1364;1.3;2.94;1.0;1.8889999999999993;2.5839999999999987;-1.0
1365;2.75;0.811;1.0;1.8889999999999993;2.5839999999999987;-1.0
1366;2.77;0.816;1.0;1.8889999999999993;2.5839999999999987;-1.0
1367;-0.659;2.61;1.0;1.8889999999999993;2.5839999999999987;-1.0
1368;0.244;2.45;1.0;1.8889999999999993;2.5839999999999987;-1.0
1369;1.32;3.66;1.0;1.8889999999999993;2.5839999999999987;-1.0
1370;3.07;1.55;1.0;1.8889999999999993;2.5839999999999987;-1.0
1371;1.31;0.786;1.0;1.8889999999999993;2.5839999999999987;-1.0
1372;1.56;1.72;1.0;1.8889999999999993;2.5839999999999987;-1.0
1373;1.64;2.16;1.0;1.8889999999999993;2.5839999999999987;-1.0
1374;2.58;2.35;1.0;1.8889999999999993;2.5839999999999987;-1.0
1375;1.24;0.562;1.0;1.8889999999999993;2.5839999999999987;-1.0
1376;3.36;1.31;1.0;1.8889999999999993;2.5839999999999987;-1.0
1377;1.35;1.48;1.0;1.8889999999999993;2.5839999999999987;-1.0
1378;0.157;1.52;1.0;1.8889999999999993;2.5839999999999987;-1.0
1379;1.52;2.62;1.0;1.8889999999999993;2.5839999999999987;-1.0
1380;2.7;2.0;1.0;1.8889999999999993;2.5839999999999987;-1.0
1381;2.93;2.34;1.0;1.8889999999999993;2.5839999999999987;-1.0
1382;1.98;2.16;1.0;1.8889999999999993;2.5839999999999987;-1.0
1383;1.81;1.61;1.0;1.8889999999999993;2.5839999999999987;-1.0
1384;1.73;0.872;1.0;1.8889999999999993;2.5839999999999987;-1.0
1385;2.28;1.01;1.0;1.8889999999999993;2.5839999999999987;-1.0
1386;2.84;1.75;1.0;1.8889999999999993;2.5839999999999987;-1.0
1387;2.05;2.49;1.0;1.8889999999999993;2.5839999999999987;-1.0
1388;2.64;0.429;1.0;1.8889999999999993;2.5839999999999987;-1.0
1389;1.79;2.88;1.0;1.8889999999999993;2.5839999999999987;-1.0
1390;0.302;2.39;1.0;1.8889999999999993;2.5839999999999987;-1.0
1391;-0.256;0.977;1.0;1.8889999999999993;2.5839999999999987;-1.0
1392;2.04;0.343;1.0;1.8889999999999993;2.5839999999999987;-1.0
1393;1.01;0.528;1.0;1.8889999999999993;2.5839999999999987;-1.0
1394;3.65;2.16;1.0;1.8889999999999993;2.5839999999999987;-1.0
1395;2.57;1.78;1.0;1.8889999999999993;2.5839999999999987;-1.0
1396;1.65;0.384;1.0;1.8889999999999993;2.5839999999999987;-1.0
1397;1.71;1.24;1.0;1.8889999999999993;2.5839999999999987;-1.0
1398;2.86;3.14;1.0;1.8889999999999993;2.5839999999999987;-1.0
1399;3.47;2.85;1.0;1.8889999999999993;2.5839999999999987;-1.0
1400;1.76;0.4;-1.0;0.12899999999999934;2.183999999999999;-2.0
1401;0.979;2.24;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1402;1.87;-0.977;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1403;0.95;-0.151;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1404;-0.103;0.411;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1405;0.144;1.45;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1406;0.761;0.122;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1407;0.444;0.334;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1408;1.49;-0.205;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1409;0.313;-0.854;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1410;-2.55;0.654;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1411;0.864;-0.742;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1412;2.27;-1.45;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1413;0.0458;-0.187;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1414;1.53;1.47;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1415;0.155;0.378;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1416;-0.8878;-1.9808;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1417;-0.348;0.156;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1418;1.23;1.2;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1419;-0.3873;-0.3023;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1420;-1.0486;-1.42;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1421;-1.71;1.95;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1422;-0.5097;-0.4381;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1423;-1.25;0.777;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1424;-1.6139;-0.2127;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1425;-0.895;0.387;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1426;-0.5108;-1.1806;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1427;-0.0282;0.428;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1428;0.0665;0.302;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1429;-0.6343;-0.3627;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1430;-0.6725;-0.3596;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1431;-0.8131;-1.7263;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1432;0.177;-0.402;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1433;-1.63;0.463;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1434;-0.907;0.0519;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1435;0.729;0.129;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1436;1.14;-1.23;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1437;0.402;-0.685;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1438;-0.8708;-0.5788;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1439;-0.312;0.0562;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1440;-1.17;0.901;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1441;0.466;-1.54;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1442;1.49;1.9;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1443;1.18;-0.18;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1444;-1.07;1.05;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1445;-0.403;1.22;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1446;0.208;0.977;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1447;0.356;0.707;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1448;0.0105;1.79;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1449;0.127;0.402;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1450;1.88;-1.35;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1451;-1.27;0.969;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1452;-1.17;1.94;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1453;-0.4136;-0.7475;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1454;1.92;1.48;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1455;1.87;0.906;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1456;-0.861;1.91;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1457;-0.268;0.802;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1458;0.947;-0.155;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1459;0.614;0.922;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1460;0.376;-1.1;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1461;0.298;1.33;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1462;-0.6946;-0.1496;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1463;-0.435;1.85;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1464;0.672;0.407;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1465;-0.77;0.539;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1466;-0.674;0.0318;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1467;-0.636;0.676;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1468;0.577;-0.208;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1469;0.396;-1.09;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1470;-1.49;0.439;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1471;0.167;0.635;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1472;2.38;0.944;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1473;-0.913;1.12;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1474;-1.3159;-0.4616;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1475;-0.0682;1.71;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1476;-0.7448;-0.8264;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1477;-0.0985;-0.6635;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1478;1.13;-1.08;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1479;-1.1475;-0.4378;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1480;-0.498;1.93;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1481;0.949;0.0876;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1482;-1.23;0.844;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1483;-1.0002;-1.5448;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1484;1.19;0.317;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1485;0.921;0.319;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1486;0.857;-0.651;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1487;-1.03;0.682;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1488;-0.8034;-0.6895;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1489;-0.456;0.0175;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1490;-0.354;-1.375;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
